store,type,department,date,weekly_sales,is_holiday,temperature_c,fuel_price_usd_per_l,unemployment,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI
11,A,2,3/8/2013,6165.8,FALSE,58,3.658,6.108,30094.95,413.21,39.11,7152.47,4030.5,228.2526667
11,A,2,3/15/2013,6555.2,FALSE,61.93,3.622,6.108,6478.45,NA,7.33,792.11,1873.16,228.3819613
11,A,2,3/22/2013,7321.1,FALSE,69.6,3.611,6.108,11838.93,NA,641,3518,2144.12,228.4689369
11,A,2,3/29/2013,6354.6,FALSE,59.94,3.606,6.108,8598.57,NA,545.42,74.56,2641.34,228.5559125
11,A,2,4/5/2013,6907.3,FALSE,65.49,3.583,5.999,13814.88,9023.25,695.55,243.54,3529.04,228.6428882
11,A,2,4/12/2013,7028.9,FALSE,66.76,3.529,5.999,8091.82,3309.69,89.66,1924.7,4398.53,228.7298638
11,A,2,4/19/2013,7432.1,FALSE,70.87,3.451,5.999,3808.66,-15.45,142.7,529.99,2742.75,228.7298638
11,A,2,4/26/2013,6790.7,FALSE,64.49,3.417,5.999,1212.55,NA,98.4,54.64,2460.41,228.7298638
11,A,2,5/3/2013,7294.6,FALSE,69.56,3.386,NA,7146.86,52,90.39,1475.16,2336.52,NA
11,A,2,5/10/2013,7190.2,FALSE,68.51,3.392,NA,14558.09,936.9,57.53,4577.68,11169.69,NA
11,A,2,5/17/2013,7872.4,FALSE,75.27,3.454,NA,9700.29,903.94,4.4,1438.39,7241.75,NA
11,A,2,5/24/2013,8365.4,FALSE,80.16,3.494,NA,8267.2,569.76,451.66,1323.59,3336.3,NA
11,A,2,5/31/2013,8160.6,FALSE,78.14,3.466,NA,3860.6,66.2,657.91,55.12,1506.84,NA
11,A,2,6/7/2013,8243.9,FALSE,79,3.439,NA,14283.15,590.34,349.94,8285.11,8180.74,NA
11,A,2,6/14/2013,8162.1,FALSE,78.19,3.431,NA,7858.76,704.05,445.61,2701.17,3797.25,NA
11,A,2,6/21/2013,8551.9,FALSE,82.04,3.479,NA,9399.84,288.85,262.7,4429.14,6401.08,NA
11,A,2,6/28/2013,8746.5,FALSE,83.97,3.495,NA,5054.81,534.72,90.31,2562.24,3437.51,NA
11,A,2,7/5/2013,8581.2,FALSE,82.39,3.422,NA,14356.75,3636.7,1463.56,12945.68,3628.67,NA
11,A,3,7/12/2013,8883,FALSE,85.43,3.4,NA,8129.38,1703.63,107.45,870.71,3865.9,NA
11,A,3,7/19/2013,8561.6,FALSE,82.06,3.556,NA,1554.05,1169.85,68.06,373.45,1046.13,NA
11,A,3,7/26/2013,8926,FALSE,85.64,3.62,NA,2387.21,717.2,106.7,1084.84,3264.52,NA
12,A,3,2/5/2010,5243.2,FALSE,49.47,2.962,13.975,NA,NA,NA,NA,NA,126.4420645
12,A,3,2/12/2010,5081.6,TRUE,47.87,2.946,13.975,NA,NA,NA,NA,NA,126.4962581
12,A,3,2/19/2010,5774.5,FALSE,54.83,2.915,13.975,NA,NA,NA,NA,NA,126.5262857
12,A,3,2/26/2010,5305.5,FALSE,50.23,2.825,13.975,NA,NA,NA,NA,NA,126.5522857
12,A,3,3/5/2010,5675.7,FALSE,53.77,2.987,13.975,NA,NA,NA,NA,NA,126.5782857
12,A,3,3/12/2010,5303.5,FALSE,50.11,2.925,13.975,NA,NA,NA,NA,NA,126.6042857
12,A,3,3/19/2010,6262.4,FALSE,59.57,3.054,13.975,NA,NA,NA,NA,NA,126.6066452
12,A,3,3/26/2010,6314.3,FALSE,60.06,3.083,13.975,NA,NA,NA,NA,NA,126.6050645
12,A,3,4/2/2010,6292.6,FALSE,59.84,3.086,14.099,NA,NA,NA,NA,NA,126.6034839
12,A,3,4/9/2010,6234,FALSE,59.25,3.09,14.099,NA,NA,NA,NA,NA,126.6019032
12,A,3,4/16/2010,6805.9,FALSE,64.95,3.109,14.099,NA,NA,NA,NA,NA,126.5621
12,A,3,4/23/2010,6760,FALSE,64.55,3.05,14.099,NA,NA,NA,NA,NA,126.4713333
12,A,3,4/30/2010,7048.5,FALSE,67.38,3.105,14.099,NA,NA,NA,NA,NA,126.3805667
12,A,3,5/7/2010,7327.7,FALSE,70.15,3.127,14.099,NA,NA,NA,NA,NA,126.2898
12,A,3,5/14/2010,7158.5,FALSE,68.44,3.145,14.099,NA,NA,NA,NA,NA,126.2085484
12,A,3,5/21/2010,7932,FALSE,76.2,3.12,14.099,NA,NA,NA,NA,NA,126.1843871
12,A,3,5/28/2010,7089.8,FALSE,67.84,3.058,14.099,NA,NA,NA,NA,NA,126.1602258
12,A,3,6/4/2010,8433.1,FALSE,81.39,2.941,14.099,NA,NA,NA,NA,NA,126.1360645
12,A,3,6/11/2010,9378.9,FALSE,90.84,2.949,14.099,NA,NA,NA,NA,NA,126.1119032
12,A,3,6/18/2010,8410.3,FALSE,81.06,3.043,14.099,NA,NA,NA,NA,NA,126.114
12,A,3,6/25/2010,9035.4,FALSE,87.27,3.084,14.099,NA,NA,NA,NA,NA,126.1266
12,A,3,7/2/2010,9508.5,FALSE,91.98,3.105,14.18,NA,NA,NA,NA,NA,126.1392
12,A,3,7/9/2010,9347,FALSE,90.37,3.1,14.18,NA,NA,NA,NA,NA,126.1518
12,A,3,7/16/2010,10027.4,FALSE,97.18,3.094,14.18,NA,NA,NA,NA,NA,126.1498065
12,A,3,7/23/2010,10233.2,FALSE,99.22,3.112,14.18,NA,NA,NA,NA,NA,126.1283548
12,A,3,7/30/2010,9932.7,FALSE,96.31,3.017,14.18,NA,NA,NA,NA,NA,126.1069032
12,A,3,8/6/2010,9607.3,FALSE,92.95,3.123,14.18,NA,NA,NA,NA,NA,126.0854516
12,A,3,8/13/2010,9016.9,FALSE,87.01,3.159,14.18,NA,NA,NA,NA,NA,126.064
12,A,3,8/20/2010,9585.1,FALSE,92.81,3.041,14.18,NA,NA,NA,NA,NA,126.0766452
12,A,3,8/27/2010,9631.9,FALSE,93.19,3.129,14.18,NA,NA,NA,NA,NA,126.0892903
12,A,3,9/3/2010,8620.7,FALSE,83.12,3.087,14.18,NA,NA,NA,NA,NA,126.1019355
12,A,3,9/10/2010,8667.4,TRUE,83.63,3.044,14.18,NA,NA,NA,NA,NA,126.1145806
12,A,3,9/17/2010,8547.8,FALSE,82.45,3.028,14.18,NA,NA,NA,NA,NA,126.1454667
12,A,3,9/24/2010,8470.9,FALSE,81.77,2.939,14.18,NA,NA,NA,NA,NA,126.1900333
12,A,3,10/1/2010,8820.1,FALSE,85.2,3.001,14.313,NA,NA,NA,NA,NA,126.2346
12,A,3,10/8/2010,7483.3,FALSE,71.82,3.013,14.313,NA,NA,NA,NA,NA,126.2791667
12,A,3,10/15/2010,7797.6,FALSE,75,2.976,14.313,NA,NA,NA,NA,NA,126.3266774
12,A,3,10/22/2010,7186.4,FALSE,68.85,3.014,14.313,NA,NA,NA,NA,NA,126.3815484
12,A,3,10/29/2010,6410.6,FALSE,61.09,3.016,14.313,NA,NA,NA,NA,NA,126.4364194
12,A,3,11/5/2010,6861.9,FALSE,65.49,3.129,14.313,NA,NA,NA,NA,NA,126.4912903
12,A,3,11/12/2010,6092,FALSE,57.79,3.13,14.313,NA,NA,NA,NA,NA,126.5461613
12,A,3,11/19/2010,6134.1,FALSE,58.18,3.161,14.313,NA,NA,NA,NA,NA,126.6072
12,A,3,11/26/2010,5082.2,TRUE,47.66,3.162,14.313,NA,NA,NA,NA,NA,126.6692667
12,A,3,12/3/2010,4637.1,FALSE,43.33,3.041,14.313,NA,NA,NA,NA,NA,126.7313333
12,A,3,12/10/2010,5321.3,FALSE,50.01,3.203,14.313,NA,NA,NA,NA,NA,126.7934
12,A,3,12/17/2010,5600.6,FALSE,52.77,3.236,14.313,NA,NA,NA,NA,NA,126.8794839
12,A,3,12/24/2010,5525.6,FALSE,52.02,3.236,14.313,NA,NA,NA,NA,NA,126.9835806
12,A,3,12/31/2010,4878.8,TRUE,45.64,3.148,14.313,NA,NA,NA,NA,NA,127.0876774
12,A,3,1/7/2011,4092.7,FALSE,37.64,3.287,14.021,NA,NA,NA,NA,NA,127.1917742
12,A,3,1/14/2011,4646.2,FALSE,43.15,3.312,14.021,NA,NA,NA,NA,NA,127.3009355
12,A,3,1/21/2011,5675.3,FALSE,53.53,3.223,14.021,NA,NA,NA,NA,NA,127.4404839
12,A,3,1/28/2011,5408.2,FALSE,50.74,3.342,14.021,NA,NA,NA,NA,NA,127.5800323
12,A,3,2/4/2011,4848.8,FALSE,45.14,3.348,14.021,NA,NA,NA,NA,NA,127.7195806
12,A,3,2/11/2011,5468.1,TRUE,51.3,3.381,14.021,NA,NA,NA,NA,NA,127.859129
12,A,3,2/18/2011,5678,FALSE,53.35,3.43,14.021,NA,NA,NA,NA,NA,127.99525
12,A,3,2/25/2011,5198,FALSE,48.45,3.53,14.021,NA,NA,NA,NA,NA,128.13
12,A,3,3/4/2011,5539.4,FALSE,51.72,3.674,14.021,NA,NA,NA,NA,NA,128.26475
12,A,3,3/11/2011,6156.8,FALSE,57.75,3.818,14.021,NA,NA,NA,NA,NA,128.3995
12,A,3,3/18/2011,6790.2,FALSE,64.21,3.692,14.021,NA,NA,NA,NA,NA,128.5121935
12,A,3,3/25/2011,5830.9,FALSE,54.4,3.909,14.021,NA,NA,NA,NA,NA,128.6160645
12,A,3,4/1/2011,6740.2,FALSE,63.63,3.772,13.736,NA,NA,NA,NA,NA,128.7199355
12,A,3,4/8/2011,6847.3,FALSE,64.47,4.003,13.736,NA,NA,NA,NA,NA,128.8238065
12,A,3,4/15/2011,6149.8,FALSE,57.63,3.868,13.736,NA,NA,NA,NA,NA,128.9107333
12,A,3,4/22/2011,7625.4,FALSE,72.12,4.134,13.736,NA,NA,NA,NA,NA,128.9553
12,A,3,4/29/2011,7242.1,FALSE,68.27,4.151,13.736,NA,NA,NA,NA,NA,128.9998667
12,A,3,5/6/2011,7259.3,FALSE,68.4,4.193,13.736,NA,NA,NA,NA,NA,129.0444333
12,A,3,5/13/2011,7513.2,FALSE,70.93,4.202,13.736,NA,NA,NA,NA,NA,129.089
12,A,3,5/20/2011,7075.9,FALSE,66.59,4.169,13.736,NA,NA,NA,NA,NA,129.0756774
12,A,3,5/27/2011,8075.7,FALSE,76.67,4.087,13.736,NA,NA,NA,NA,NA,129.0623548
12,A,3,6/3/2011,7584.1,FALSE,71.81,4.031,13.736,NA,NA,NA,NA,NA,129.0490323
12,A,3,6/10/2011,8270.1,FALSE,78.72,3.981,13.736,NA,NA,NA,NA,NA,129.0357097
12,A,3,6/17/2011,9077.5,FALSE,86.84,3.935,13.736,NA,NA,NA,NA,NA,129.0432
12,A,3,6/24/2011,9284.8,FALSE,88.95,3.898,13.736,NA,NA,NA,NA,NA,129.0663
12,A,3,7/1/2011,9369.2,FALSE,89.85,3.842,13.503,NA,NA,NA,NA,NA,129.0894
12,A,3,7/8/2011,9360.5,FALSE,89.9,3.705,13.503,NA,NA,NA,NA,NA,129.1125
12,A,3,7/15/2011,9179.2,FALSE,88.1,3.692,13.503,NA,NA,NA,NA,NA,129.1338387
12,A,3,7/22/2011,9496.4,FALSE,91.17,3.794,13.503,NA,NA,NA,NA,NA,129.1507742
12,A,3,7/29/2011,9709.5,FALSE,93.29,3.805,13.503,NA,NA,NA,NA,NA,129.1677097
12,A,3,8/5/2011,9441.3,FALSE,90.61,3.803,13.503,NA,NA,NA,NA,NA,129.1846452
12,A,3,8/12/2011,9474.1,FALSE,91.04,3.701,13.503,NA,NA,NA,NA,NA,129.2015806
12,A,3,8/19/2011,9548.3,FALSE,91.74,3.743,13.503,NA,NA,NA,NA,NA,129.2405806
12,A,3,8/26/2011,9835,FALSE,94.61,3.74,13.503,NA,NA,NA,NA,NA,129.2832581
12,A,3,9/2/2011,9745.8,FALSE,93.66,3.798,13.503,NA,NA,NA,NA,NA,129.3259355
12,A,3,9/9/2011,9191.3,TRUE,88,3.913,13.503,NA,NA,NA,NA,NA,129.3686129
12,A,3,9/16/2011,8027.8,FALSE,76.36,3.918,13.503,NA,NA,NA,NA,NA,129.4306
12,A,3,9/23/2011,8673.9,FALSE,82.95,3.789,13.503,NA,NA,NA,NA,NA,129.5183333
12,A,3,9/30/2011,8713.7,FALSE,83.26,3.877,13.503,NA,NA,NA,NA,NA,129.6060667
12,A,3,10/7/2011,7426.7,FALSE,70.44,3.827,12.89,NA,NA,NA,NA,NA,129.6938
12,A,3,10/14/2011,7111.5,FALSE,67.31,3.805,12.89,NA,NA,NA,NA,NA,129.7706452
12,A,3,10/21/2011,7689.2,FALSE,73.05,3.842,12.89,NA,NA,NA,NA,NA,129.7821613
12,A,3,10/28/2011,7113.7,FALSE,67.41,3.727,12.89,NA,NA,NA,NA,NA,129.7936774
12,A,3,11/4/2011,6359.8,FALSE,59.77,3.828,12.89,NA,NA,NA,NA,NA,129.8051935
12,A,3,11/11/2011,5258.4,FALSE,48.76,3.824,12.89,18049.87,7939.68,234.64,10463.07,5588.33,129.8167097
12,A,3,11/18/2011,5801.3,FALSE,54.2,3.813,12.89,5957.36,343.22,84.93,2390.67,12934.62,129.8268333
12,A,3,11/25/2011,5687.2,TRUE,53.25,3.622,12.89,5391.83,8,63143.29,49.27,2115.67,129.8364
12,A,3,12/2/2011,5620.1,FALSE,52.5,3.701,12.89,4868.73,NA,2022.46,3768.45,18368.11,129.8459667
12,A,3,12/9/2011,4581.4,FALSE,42.17,3.644,12.89,8374.63,15.85,573.92,5849.71,37581.27,129.8555333
12,A,3,12/16/2011,4689,FALSE,43.29,3.6,12.89,4940.95,28.45,1038.3,1100.93,5243.21,129.8980645
12,A,3,12/23/2011,4894.1,FALSE,45.4,3.541,12.89,1797.35,15.98,839.84,1375.84,17699.26,129.9845484
12,A,3,12/30/2011,4806.8,TRUE,44.64,3.428,12.89,6982.02,58804.91,60.29,1268.21,3553.79,130.0710323
12,A,3,1/6/2012,5402.9,FALSE,50.43,3.599,12.187,11181.59,33829.84,36.96,624.05,10152.27,130.1575161
12,A,3,1/13/2012,5172.7,FALSE,48.07,3.657,12.187,6935.5,23438.57,NA,2289.8,9526.73,130.244
12,A,3,1/20/2012,4986,FALSE,46.2,3.66,12.187,4167.27,5161.57,5.84,2552.39,3854.53,130.2792258
12,A,3,1/27/2012,5410.5,FALSE,50.43,3.675,12.187,1201.31,631.79,NA,104.69,1050.85,130.3144516
12,A,3,2/3/2012,5428.2,FALSE,50.58,3.702,12.187,60740.64,3779.65,43.08,48403.53,20348.16,130.3496774
12,A,3,2/10/2012,5599.2,TRUE,52.27,3.722,12.187,20281.03,2551.32,14.99,10597.74,7457.16,130.3849032
12,A,3,2/17/2012,5558.1,FALSE,51.8,3.781,12.187,17708.64,8549.74,2.88,14234.76,5960.69,130.4546207
12,A,3,2/24/2012,5708,FALSE,53.13,3.95,12.187,12862.31,5681.93,2,2401.22,5131.37,130.5502069
12,A,3,3/2/2012,5644.8,FALSE,52.27,4.178,12.187,15046.69,2131.62,12.84,4574.95,3428.27,130.6457931
12,A,3,3/9/2012,5879,FALSE,54.54,4.25,12.187,8404.29,2192.75,3.91,1479.91,5882.51,130.7413793
12,A,3,3/16/2012,6871.3,FALSE,64.44,4.273,12.187,9582.27,731.87,4.02,1589.97,2365.63,130.8261935
12,A,3,3/23/2012,6029.8,FALSE,56.26,4.038,12.187,3865.96,1496.18,7.35,1951.11,1440.31,130.8966452
12,A,3,3/30/2012,6865.4,FALSE,64.36,4.294,12.187,13644.08,115.67,8.34,1885.51,2291.86,130.9670968
12,A,3,4/6/2012,6817.1,FALSE,64.05,4.121,11.627,11772.46,NA,61.63,3885.06,4225.11,131.0375484
12,A,3,4/13/2012,6853.4,FALSE,64.28,4.254,11.627,9681.11,2934.51,14.08,1944.35,3103.61,131.108
12,A,3,4/20/2012,7095.2,FALSE,66.73,4.222,11.627,8679.29,1265.97,7.7,878.01,4358.86,131.1173333
12,A,3,4/27/2012,8218.3,FALSE,77.99,4.193,11.627,2936.01,336.39,26.18,613.65,740.83,131.1266667
12,A,3,5/4/2012,8020.1,FALSE,76.03,4.171,11.627,10073.64,NA,76.29,1671.53,3721.62,131.136
12,A,3,5/11/2012,8145.6,FALSE,77.27,4.186,11.627,13083.53,NA,8.54,1378.68,2071.31,131.1453333
12,A,3,5/18/2012,8862,FALSE,84.51,4.11,11.627,20882.5,NA,3.73,9506.75,2091.67,131.0983226
12,A,3,5/25/2012,8813.3,FALSE,83.84,4.293,11.627,8220.32,NA,373.92,2185.46,1825.94,131.0287742
12,A,3,6/1/2012,8238.7,FALSE,78.11,4.277,11.627,7512.07,NA,43.71,3666.37,4109.01,130.9592258
12,A,3,6/8/2012,8893.3,FALSE,84.83,4.103,11.627,10421.58,93.2,160.4,2385.69,4837.21,130.8896774
12,A,3,6/15/2012,9008.4,FALSE,85.94,4.144,11.627,15025.58,33.4,2.51,4573.57,2283.27,130.8295333
12,A,3,6/22/2012,9562.4,FALSE,91.61,4.014,11.627,10233.14,67.6,3.65,4693.44,3618.64,130.7929
12,A,3,6/29/2012,9434.5,FALSE,90.47,3.875,11.627,7439.99,47.6,NA,1330.36,4873.87,130.7562667
12,A,3,7/6/2012,9289.5,FALSE,89.13,3.765,10.926,10804.73,-0.6,3.33,5397.84,4395.03,130.7196333
12,A,3,7/13/2012,9933.3,FALSE,95.61,3.723,10.926,8699.07,20,0.06,5542.53,2781.14,130.683
12,A,3,7/20/2012,8925.6,FALSE,85.53,3.726,10.926,5799,59.68,37.56,5292.33,3376.66,130.7012903
12,A,3,7/27/2012,9723.9,FALSE,93.47,3.769,10.926,8217.72,41.28,2.31,9211.05,5507.68,130.7195806
12,A,3,8/3/2012,9192,FALSE,88.16,3.76,10.926,41059.39,69.7,45.73,22802.96,2743.18,130.737871
12,A,3,8/10/2012,9972.1,FALSE,95.91,3.811,10.926,10844.78,79.4,38.62,6513.42,2756.59,130.7561613
12,A,3,8/17/2012,9887.2,FALSE,94.87,4.002,10.926,7487.95,25.5,6.6,5107.54,4876.34,130.7909677
12,A,3,8/24/2012,8937.5,FALSE,85.32,4.055,10.926,10712.3,86.08,70,7981.57,3515.91,130.8381613
12,A,3,8/31/2012,9387.3,FALSE,89.78,4.093,10.926,30055.26,13.2,116.87,11860.18,3746.24,130.8853548
12,A,3,9/7/2012,9264.4,TRUE,88.52,4.124,10.926,17640.02,84,46.18,3202.21,2634.17,130.9325484
12,A,3,9/14/2012,8777.3,FALSE,83.64,4.133,10.926,6928.05,NA,19.56,863.95,5776.08,130.9776667
12,A,3,9/21/2012,8709.5,FALSE,82.97,4.125,10.926,11918.13,156.82,388.52,3290.61,7953.53,131.0103333
12,A,3,9/28/2012,8518.6,FALSE,81.22,3.966,10.926,3068.35,27.82,0.22,1307.43,3605.14,131.043
12,A,3,10/5/2012,8557.6,FALSE,81.61,3.966,10.199,8953.66,NA,44.83,7731.09,3269.62,131.0756667
12,A,3,10/12/2012,7620.8,FALSE,71.74,4.468,10.199,1986.92,NA,16.75,910.5,4225.2,131.1083333
12,A,3,10/19/2012,7310.9,FALSE,68.66,4.449,10.199,1810.87,NA,8.48,640.64,2250.86,131.1499677
12,A,3,10/26/2012,7025.1,FALSE,65.95,4.301,10.199,13749.1,104.54,56,2402.63,4813.93,131.1930968
12,A,3,11/2/2012,6731.9,FALSE,63.22,4.099,10.199,16343.61,4621.69,118.14,7805.38,4247.26,131.2362258
12,A,3,11/9/2012,6926.1,FALSE,65.31,3.951,10.199,7692.83,7429.95,77.86,3662.83,3157.95,131.2793548
12,A,3,11/16/2012,5322.4,FALSE,49.39,3.834,10.199,13835.16,237.82,51.29,6519.99,5196.47,131.3258
12,A,3,11/23/2012,6182.9,TRUE,58.07,3.759,10.199,5143.24,NA,91073.56,3757.15,1381.84,131.3766667
12,A,3,11/30/2012,6061.1,FALSE,57.03,3.581,10.199,4876.87,7.5,8549.38,813.77,4832.18,131.4275333
12,A,3,12/7/2012,6149.8,FALSE,57.83,3.668,10.199,13375.6,NA,338,6510.29,12971.31,131.4784
12,A,3,12/14/2012,5320.7,FALSE,49.74,3.467,10.199,4264.3,NA,193,872.87,17128.48,131.537
12,A,3,12/21/2012,4622.3,FALSE,42.83,3.393,10.199,5849.99,129.88,183.01,1591.66,2264.8,131.642
12,A,3,12/28/2012,4683,TRUE,43.35,3.48,10.199,10344.3,35051.68,196.76,486.88,518.83,131.747
12,A,3,1/4/2013,4231,FALSE,38.8,3.51,9.91,4458.06,27754.01,58.27,301.24,3798.13,131.852
12,A,3,1/11/2013,4813.2,FALSE,44.59,3.542,9.91,9819.88,13556.68,0.48,305.82,3113.78,131.957
12,A,3,1/18/2013,4003.5,FALSE,36.49,3.545,9.91,4304.79,3262.23,1.24,446.34,2718.67,132.030871
12,A,3,1/25/2013,5254.7,FALSE,49.21,3.337,9.91,4899.26,1949.62,NA,739.61,1922.27,132.0922903
12,A,3,2/1/2013,5314,FALSE,49.54,3.6,9.91,15107.83,939.31,65.7,12829.72,3366.13,132.1537097
12,A,3,2/8/2013,5875.5,TRUE,54.96,3.795,9.91,74777.22,1127.36,382.36,33466.32,5693.26,132.215129
12,A,3,2/15/2013,5104.4,FALSE,47.12,3.924,9.91,13886.07,3228.42,27.24,9073.93,10232.63,132.2725714
12,A,3,2/22/2013,5360.1,FALSE,49.57,4.031,9.91,6821.02,2985.67,NA,1535.14,1582.81,132.3200714
12,A,3,3/1/2013,5218.9,FALSE,48.08,4.109,9.91,8524.99,510.79,NA,1369.5,5260.02,132.3675714
12,A,3,3/8/2013,6427.4,FALSE,60.4,3.874,9.91,18508.17,330.17,19.04,8128.78,2145.31,132.4150714
12,A,3,3/15/2013,6580.4,FALSE,61.7,4.104,9.91,7286.12,NA,3.71,2271.05,930.55,132.4668065
12,A,3,3/22/2013,7281.2,FALSE,68.75,4.062,9.91,10679.58,NA,647,3188.2,1750.99,132.529129
12,A,3,3/29/2013,6687.6,FALSE,62.86,4.016,9.91,7517.14,NA,257.4,787.48,2125.94,132.5914516
12,A,3,4/5/2013,7346.8,FALSE,69.47,3.998,9.874,12126.6,2222.12,349.23,5266.87,2457.17,132.6537742
12,A,3,4/12/2013,6958.1,FALSE,65.6,3.981,9.874,7641.52,807.32,22.43,8137.17,2078.68,132.7160968
12,A,3,4/19/2013,6811,FALSE,64.35,3.76,9.874,3294.87,33.66,87.64,1369.74,1895.84,132.7160968
12,A,3,4/26/2013,7462.9,FALSE,70.74,3.889,9.874,1685.96,NA,49.88,2503.77,1161,132.7160968
12,A,3,5/3/2013,8051.1,FALSE,76.84,3.671,NA,9317.56,13.94,12.97,7664.25,1742.78,NA
12,A,3,5/10/2013,7386.9,FALSE,70.18,3.689,NA,5617.43,193.82,24.62,4671.5,8235.71,NA
12,A,3,5/17/2013,8723.9,FALSE,83.43,3.809,NA,8051.71,68.88,8.38,2945.82,2521.68,NA
12,A,3,5/24/2013,8170.5,FALSE,77.87,3.835,NA,4737.51,72.88,589.22,4812.96,1491.99,NA
12,A,3,5/31/2013,8490.9,FALSE,81.08,3.829,NA,2963.59,68.18,115.07,295.4,1215.24,NA
12,A,3,6/7/2013,9367.9,FALSE,89.89,3.789,NA,14645.08,200.37,80.4,9578.14,6548.46,NA
12,A,3,6/14/2013,9591.1,FALSE,92.14,3.771,NA,3274.83,232.43,400.53,4992.42,1182.33,NA
12,A,3,6/21/2013,9104.6,FALSE,87.28,3.766,NA,1571.06,130.06,213.8,3391.74,1789.76,NA
12,A,3,6/28/2013,9372.1,FALSE,89.94,3.781,NA,8745.83,262.16,11.97,9475.17,6249.56,NA
12,A,3,7/5/2013,10570.3,FALSE,101.95,3.753,NA,10258.3,1663.37,541.21,16546.54,1213.84,NA
12,A,3,7/12/2013,9634.7,FALSE,92.61,3.737,NA,3409.33,977.89,80.96,8574.06,1997.97,NA
12,A,3,7/19/2013,9757.3,FALSE,93.75,3.823,NA,4349.54,687.86,93.05,1361.92,1614.2,NA
12,A,3,7/26/2013,9413.5,FALSE,90.27,3.865,NA,1008.91,232.99,6,284.49,2132.08,NA
13,A,3,2/5/2010,3419.6,FALSE,31.53,2.666,8.316,NA,NA,NA,NA,NA,126.4420645
13,A,3,2/12/2010,3583.1,TRUE,33.16,2.671,8.316,NA,NA,NA,NA,NA,126.4962581
13,A,3,2/19/2010,3835.4,FALSE,35.7,2.654,8.316,NA,NA,NA,NA,NA,126.5262857
13,A,3,2/26/2010,3264.7,FALSE,29.98,2.667,8.316,NA,NA,NA,NA,NA,126.5522857
13,A,3,3/5/2010,4333.1,FALSE,40.65,2.681,8.316,NA,NA,NA,NA,NA,126.5782857
13,A,3,3/12/2010,4035.3,FALSE,37.62,2.733,8.316,NA,NA,NA,NA,NA,126.6042857
13,A,3,3/19/2010,4527.2,FALSE,42.49,2.782,8.316,NA,NA,NA,NA,NA,126.6066452
13,A,3,3/26/2010,4429.9,FALSE,41.48,2.819,8.316,NA,NA,NA,NA,NA,126.6050645
13,A,3,4/2/2010,4499.2,FALSE,42.15,2.842,8.107,NA,NA,NA,NA,NA,126.6034839
13,A,3,4/9/2010,4184.7,FALSE,38.97,2.877,8.107,NA,NA,NA,NA,NA,126.6019032
13,A,3,4/16/2010,5330.5,FALSE,50.39,2.915,8.107,NA,NA,NA,NA,NA,126.5621
13,A,3,4/23/2010,5859.6,FALSE,55.66,2.936,8.107,NA,NA,NA,NA,NA,126.4713333
13,A,3,4/30/2010,5127.1,FALSE,48.33,2.941,8.107,NA,NA,NA,NA,NA,126.3805667
13,A,3,5/7/2010,4736.8,FALSE,44.42,2.948,8.107,NA,NA,NA,NA,NA,126.2898
13,A,3,5/14/2010,5311.2,FALSE,50.15,2.962,8.107,NA,NA,NA,NA,NA,126.2085484
13,A,3,5/21/2010,6066,FALSE,57.71,2.95,8.107,NA,NA,NA,NA,NA,126.1843871
13,A,3,5/28/2010,5601.8,FALSE,53.11,2.908,8.107,NA,NA,NA,NA,NA,126.1602258
13,A,3,6/4/2010,6272.1,FALSE,59.85,2.871,8.107,NA,NA,NA,NA,NA,126.1360645
13,A,3,6/11/2010,6808.1,FALSE,65.24,2.841,8.107,NA,NA,NA,NA,NA,126.1119032
13,A,3,6/18/2010,6122.9,FALSE,58.41,2.819,8.107,NA,NA,NA,NA,NA,126.114
13,A,3,6/25/2010,7465,FALSE,71.83,2.82,8.107,NA,NA,NA,NA,NA,126.1266
13,A,3,7/2/2010,8163.4,FALSE,78.82,2.814,7.951,NA,NA,NA,NA,NA,126.1392
13,A,3,7/9/2010,7413.2,FALSE,71.33,2.802,7.951,NA,NA,NA,NA,NA,126.1518
13,A,3,7/16/2010,8058.1,FALSE,77.79,2.791,7.951,NA,NA,NA,NA,NA,126.1498065
13,A,3,7/23/2010,8506.7,FALSE,82.27,2.797,7.951,NA,NA,NA,NA,NA,126.1283548
13,A,3,7/30/2010,8173.7,FALSE,78.94,2.797,7.951,NA,NA,NA,NA,NA,126.1069032
13,A,3,8/6/2010,8404.2,FALSE,81.24,2.802,7.951,NA,NA,NA,NA,NA,126.0854516
13,A,3,8/13/2010,7776.7,FALSE,74.93,2.837,7.951,NA,NA,NA,NA,NA,126.064
13,A,3,8/20/2010,7919,FALSE,76.34,2.85,7.951,NA,NA,NA,NA,NA,126.0766452
13,A,3,8/27/2010,7816.4,FALSE,75.31,2.854,7.951,NA,NA,NA,NA,NA,126.0892903
13,A,3,9/3/2010,6857.8,FALSE,65.71,2.868,7.951,NA,NA,NA,NA,NA,126.1019355
13,A,3,9/10/2010,6861,TRUE,65.74,2.87,7.951,NA,NA,NA,NA,NA,126.1145806
13,A,3,9/17/2010,6971.5,FALSE,66.84,2.875,7.951,NA,NA,NA,NA,NA,126.1454667
13,A,3,9/24/2010,7109.2,FALSE,68.22,2.872,7.951,NA,NA,NA,NA,NA,126.1900333
